"fecha_hecho","cod_depto","departamento","cod_muni","municipio","cantidad","unidad"
"2016-01-16T00:00:00.000","19","CAUCA","19698","SANTANDER DE QUILICHAO","0.011","KILOGRAMO"
"2016-01-16T00:00:00.000","76","VALLE DEL CAUCA","76001","CALI","0.001","KILOGRAMO"
"2016-01-16T00:00:00.000","76","VALLE DEL CAUCA","76895","ZARZAL","1","KILOGRAMO"
"2016-01-16T00:00:00.000","08","ATLANTICO","08001","BARRANQUILLA","0.002","KILOGRAMO"
"2016-01-15T00:00:00.000","76","VALLE DEL CAUCA","76834","TULUA","0.003","KILOGRAMO"
"2016-01-15T00:00:00.000","52","NARIÑO","52356","IPIALES","1.02","KILOGRAMO"
"2016-01-14T00:00:00.000","05","ANTIOQUIA","05001","MEDELLIN","0.019","KILOGRAMO"
"2016-01-13T00:00:00.000","08","ATLANTICO","08001","BARRANQUILLA","0.075","KILOGRAMO"
"2016-01-12T00:00:00.000","05","ANTIOQUIA","05615","RIONEGRO","3","KILOGRAMO"
"2016-01-12T00:00:00.000","76","VALLE DEL CAUCA","76834","TULUA","0.006","KILOGRAMO"
"2016-01-12T00:00:00.000","76","VALLE DEL CAUCA","76111","GUADALAJARA DE BUGA","0.003","KILOGRAMO"
"2016-01-11T00:00:00.000","76","VALLE DEL CAUCA","76318","GUACARI","0.005","KILOGRAMO"
"2016-01-11T00:00:00.000","05","ANTIOQUIA","05001","MEDELLIN","0.01","KILOGRAMO"
"2016-01-10T00:00:00.000","76","VALLE DEL CAUCA","76147","CARTAGO","0.003","KILOGRAMO"
"2016-01-09T00:00:00.000","05","ANTIOQUIA","05615","RIONEGRO","4","KILOGRAMO"
"2016-01-09T00:00:00.000","05","ANTIOQUIA","05001","MEDELLIN","0.001","KILOGRAMO"
"2016-01-09T00:00:00.000","76","VALLE DEL CAUCA","76147","CARTAGO","0.0015","KILOGRAMO"
"2016-01-08T00:00:00.000","05","ANTIOQUIA","05318","GUARNE","0.05","KILOGRAMO"
"2016-01-08T00:00:00.000","76","VALLE DEL CAUCA","76001","CALI","0.01","KILOGRAMO"
"2016-01-08T00:00:00.000","76","VALLE DEL CAUCA","76834","TULUA","0.015","KILOGRAMO"
"2016-01-08T00:00:00.000","05","ANTIOQUIA","05001","MEDELLIN","0.023","KILOGRAMO"
"2016-01-08T00:00:00.000","05","ANTIOQUIA","05615","RIONEGRO","1","KILOGRAMO"
"2016-01-07T00:00:00.000","05","ANTIOQUIA","05615","RIONEGRO","0.743","KILOGRAMO"
"2016-01-07T00:00:00.000","76","VALLE DEL CAUCA","76147","CARTAGO","0.004","KILOGRAMO"
"2016-01-06T00:00:00.000","76","VALLE DEL CAUCA","76147","CARTAGO","0.001","KILOGRAMO"
"2016-01-06T00:00:00.000","76","VALLE DEL CAUCA","76122","CAICEDONIA","0.00098","KILOGRAMO"
"2016-01-05T00:00:00.000","19","CAUCA","19698","SANTANDER DE QUILICHAO","1.5","KILOGRAMO"
"2016-01-05T00:00:00.000","05","ANTIOQUIA","05360","ITAGUI","0.016","KILOGRAMO"
"2016-01-03T00:00:00.000","11","BOGOTA D.C.","11001","BOGOTA D.C.","0.01","KILOGRAMO"
"2016-01-01T00:00:00.000","11","BOGOTA D.C.","11001","BOGOTA D.C.","2.662","KILOGRAMO"
"2016-01-01T00:00:00.000","05","ANTIOQUIA","05001","MEDELLIN","0.0012","KILOGRAMO"
"2015-12-24T00:00:00.000","05","ANTIOQUIA","05001","MEDELLIN","0.012","KILOGRAMO"
"2015-12-23T00:00:00.000","63","QUINDIO","63001","ARMENIA","0.6","KILOGRAMO"
"2015-12-22T00:00:00.000","11","BOGOTA D.C.","11001","BOGOTA D.C.","4.473","KILOGRAMO"
"2015-12-21T00:00:00.000","76","VALLE DEL CAUCA","76834","TULUA","0.002","KILOGRAMO"
"2015-12-20T00:00:00.000","76","VALLE DEL CAUCA","76001","CALI","0.04","KILOGRAMO"
"2015-12-19T00:00:00.000","19","CAUCA","19698","SANTANDER DE QUILICHAO","0.004","KILOGRAMO"
"2015-12-18T00:00:00.000","08","ATLANTICO","08001","BARRANQUILLA","0.021","KILOGRAMO"
"2015-12-17T00:00:00.000","76","VALLE DEL CAUCA","76001","CALI","0.004","KILOGRAMO"
"2015-12-17T00:00:00.000","08","ATLANTICO","08001","BARRANQUILLA","0.003","KILOGRAMO"
"2015-12-16T00:00:00.000","19","CAUCA","19698","SANTANDER DE QUILICHAO","0.8","KILOGRAMO"
"2015-12-15T00:00:00.000","63","QUINDIO","63001","ARMENIA","0.946","KILOGRAMO"
"2015-12-15T00:00:00.000","76","VALLE DEL CAUCA","76834","TULUA","0.006","KILOGRAMO"
"2015-12-14T00:00:00.000","50","META","50001","VILLAVICENCIO","0.001","KILOGRAMO"
"2015-12-14T00:00:00.000","76","VALLE DEL CAUCA","76834","TULUA","0.003","KILOGRAMO"
"2015-12-14T00:00:00.000","76","VALLE DEL CAUCA","76147","CARTAGO","0.001","KILOGRAMO"
"2015-12-14T00:00:00.000","19","CAUCA","19698","SANTANDER DE QUILICHAO","1.7","KILOGRAMO"
"2015-12-13T00:00:00.000","52","NARIÑO","52258","EL TABLON DE GOMEZ","38.6","KILOGRAMO"
"2015-12-12T00:00:00.000","05","ANTIOQUIA","05001","MEDELLIN","0.002","KILOGRAMO"
"2015-12-12T00:00:00.000","76","VALLE DEL CAUCA","76147","CARTAGO","0.001","KILOGRAMO"
"2015-12-11T00:00:00.000","20","CESAR","20011","AGUACHICA","0.005","KILOGRAMO"
"2015-12-11T00:00:00.000","20","CESAR","20228","CURUMANI","0.001","KILOGRAMO"
"2015-12-10T00:00:00.000","76","VALLE DEL CAUCA","76147","CARTAGO","0.002","KILOGRAMO"
"2015-12-10T00:00:00.000","76","VALLE DEL CAUCA","76041","ANSERMANUEVO","0.0015","KILOGRAMO"
"2015-12-08T00:00:00.000","76","VALLE DEL CAUCA","76403","LA VICTORIA","0.2","KILOGRAMO"
"2015-12-08T00:00:00.000","76","VALLE DEL CAUCA","76147","CARTAGO","0.005","KILOGRAMO"
"2015-12-07T00:00:00.000","11","BOGOTA D.C.","11001","BOGOTA D.C.","0.005","KILOGRAMO"
"2015-12-06T00:00:00.000","05","ANTIOQUIA","05001","MEDELLIN","0.111","KILOGRAMO"
"2015-12-06T00:00:00.000","76","VALLE DEL CAUCA","76147","CARTAGO","0.005","KILOGRAMO"
"2015-12-05T00:00:00.000","52","NARIÑO","52051","ARBOLEDA","0.11","KILOGRAMO"
"2015-12-04T00:00:00.000","76","VALLE DEL CAUCA","76147","CARTAGO","0.007","KILOGRAMO"
"2015-12-02T00:00:00.000","76","VALLE DEL CAUCA","76147","CARTAGO","0.001","KILOGRAMO"
"2015-12-02T00:00:00.000","05","ANTIOQUIA","05541","PEÑOL","0.001","KILOGRAMO"
"2015-12-01T00:00:00.000","54","NORTE DE SANTANDER","54001","CUCUTA","0.005","KILOGRAMO"
"2015-11-30T00:00:00.000","05","ANTIOQUIA","05615","RIONEGRO","0.761","KILOGRAMO"
"2015-11-28T00:00:00.000","76","VALLE DEL CAUCA","76147","CARTAGO","0.005","KILOGRAMO"
"2015-11-27T00:00:00.000","76","VALLE DEL CAUCA","76147","CARTAGO","0.002","KILOGRAMO"
"2015-11-26T00:00:00.000","05","ANTIOQUIA","05001","MEDELLIN","0.005","KILOGRAMO"
"2015-11-25T00:00:00.000","76","VALLE DEL CAUCA","76001","CALI","0.001","KILOGRAMO"
"2015-11-25T00:00:00.000","76","VALLE DEL CAUCA","76147","CARTAGO","0.019","KILOGRAMO"
"2015-11-24T00:00:00.000","05","ANTIOQUIA","05380","LA ESTRELLA","0.002","KILOGRAMO"
"2015-11-23T00:00:00.000","76","VALLE DEL CAUCA","76147","CARTAGO","0.01","KILOGRAMO"
"2015-11-21T00:00:00.000","63","QUINDIO","63001","ARMENIA","0.002","KILOGRAMO"
"2015-11-20T00:00:00.000","63","QUINDIO","63001","ARMENIA","0.001","KILOGRAMO"
"2015-11-20T00:00:00.000","76","VALLE DEL CAUCA","76147","CARTAGO","0.001","KILOGRAMO"
"2015-11-20T00:00:00.000","73","TOLIMA","73616","RIOBLANCO","0.003","KILOGRAMO"
"2015-11-20T00:00:00.000","76","VALLE DEL CAUCA","76001","CALI","0.004","KILOGRAMO"
"2015-11-19T00:00:00.000","05","ANTIOQUIA","05001","MEDELLIN","0.072","KILOGRAMO"
"2015-11-19T00:00:00.000","66","RISARALDA","66088","BELEN DE UMBRIA","0.003","KILOGRAMO"
"2015-11-19T00:00:00.000","76","VALLE DEL CAUCA","76147","CARTAGO","0.002","KILOGRAMO"
"2015-11-19T00:00:00.000","13","BOLIVAR","13001","CARTAGENA DE INDIAS","1.397","KILOGRAMO"
"2015-11-18T00:00:00.000","05","ANTIOQUIA","05001","MEDELLIN","0.069","KILOGRAMO"
"2015-11-18T00:00:00.000","76","VALLE DEL CAUCA","76147","CARTAGO","0.005","KILOGRAMO"
"2015-11-17T00:00:00.000","50","META","50001","VILLAVICENCIO","0.012","KILOGRAMO"
"2015-11-17T00:00:00.000","76","VALLE DEL CAUCA","76001","CALI","2.5","KILOGRAMO"
"2015-11-17T00:00:00.000","66","RISARALDA","66001","PEREIRA","5.03","KILOGRAMO"
"2015-11-16T00:00:00.000","66","RISARALDA","66001","PEREIRA","0.002","KILOGRAMO"
"2015-11-16T00:00:00.000","19","CAUCA","19698","SANTANDER DE QUILICHAO","0.0073","KILOGRAMO"
"2015-11-14T00:00:00.000","76","VALLE DEL CAUCA","76001","CALI","0.004","KILOGRAMO"
"2015-11-13T00:00:00.000","52","NARIÑO","52788","TANGUA","3.998","KILOGRAMO"
"2015-11-13T00:00:00.000","44","LA GUAJIRA","44847","URIBIA","6.44","KILOGRAMO"
"2015-11-13T00:00:00.000","54","NORTE DE SANTANDER","54001","CUCUTA","0.027","KILOGRAMO"
"2015-11-12T00:00:00.000","18","CAQUETA","18001","FLORENCIA","0.137","KILOGRAMO"
"2015-11-09T00:00:00.000","11","BOGOTA D.C.","11001","BOGOTA D.C.","0.988","KILOGRAMO"
"2015-11-08T00:00:00.000","11","BOGOTA D.C.","11001","BOGOTA D.C.","0.469","KILOGRAMO"
"2015-11-06T00:00:00.000","76","VALLE DEL CAUCA","76147","CARTAGO","0.0048","KILOGRAMO"
"2015-11-05T00:00:00.000","05","ANTIOQUIA","05001","MEDELLIN","1.957","KILOGRAMO"
"2015-11-04T00:00:00.000","76","VALLE DEL CAUCA","76001","CALI","0.002","KILOGRAMO"
"2015-11-04T00:00:00.000","11","BOGOTA D.C.","11001","BOGOTA D.C.","0.002","KILOGRAMO"
"2015-11-04T00:00:00.000","63","QUINDIO","63001","ARMENIA","0.001","KILOGRAMO"
"2015-11-03T00:00:00.000","05","ANTIOQUIA","05854","VALDIVIA","0.001","KILOGRAMO"
"2015-10-31T00:00:00.000","11","BOGOTA D.C.","11001","BOGOTA D.C.","0.994","KILOGRAMO"
"2015-10-31T00:00:00.000","20","CESAR","20550","PELAYA","0.002","KILOGRAMO"
"2015-10-29T00:00:00.000","63","QUINDIO","63001","ARMENIA","0.008","KILOGRAMO"
"2015-10-29T00:00:00.000","41","HUILA","41001","NEIVA","1.013","KILOGRAMO"
"2015-10-28T00:00:00.000","13","BOLIVAR","13001","CARTAGENA DE INDIAS","0.288","KILOGRAMO"
"2015-10-28T00:00:00.000","05","ANTIOQUIA","05001","MEDELLIN","0.94","KILOGRAMO"
"2015-10-28T00:00:00.000","63","QUINDIO","63130","CALARCA","1.702","KILOGRAMO"
"2015-10-27T00:00:00.000","76","VALLE DEL CAUCA","76834","TULUA","0.001","KILOGRAMO"
"2015-10-27T00:00:00.000","76","VALLE DEL CAUCA","76001","CALI","0.002","KILOGRAMO"
"2015-10-25T00:00:00.000","05","ANTIOQUIA","05001","MEDELLIN","0.104","KILOGRAMO"
"2015-10-24T00:00:00.000","08","ATLANTICO","08001","BARRANQUILLA","0.01","KILOGRAMO"
"2015-10-24T00:00:00.000","11","BOGOTA D.C.","11001","BOGOTA D.C.","1.1","KILOGRAMO"
"2015-10-23T00:00:00.000","20","CESAR","20550","PELAYA","0.005","KILOGRAMO"
"2015-10-23T00:00:00.000","76","VALLE DEL CAUCA","76147","CARTAGO","0.002","KILOGRAMO"
"2015-10-21T00:00:00.000","13","BOLIVAR","13001","CARTAGENA DE INDIAS","1.04","KILOGRAMO"
"2015-10-19T00:00:00.000","63","QUINDIO","63001","ARMENIA","0.001","KILOGRAMO"
"2015-10-18T00:00:00.000","63","QUINDIO","63001","ARMENIA","0.002","KILOGRAMO"
"2015-10-17T00:00:00.000","54","NORTE DE SANTANDER","54001","CUCUTA","2.269","KILOGRAMO"
"2015-10-17T00:00:00.000","76","VALLE DEL CAUCA","76001","CALI","0.005","KILOGRAMO"
"2015-10-16T00:00:00.000","63","QUINDIO","63001","ARMENIA","0.015","KILOGRAMO"
"2015-10-16T00:00:00.000","54","NORTE DE SANTANDER","54001","CUCUTA","0.005","KILOGRAMO"
"2015-10-15T00:00:00.000","54","NORTE DE SANTANDER","54001","CUCUTA","0.009","KILOGRAMO"
"2015-10-14T00:00:00.000","05","ANTIOQUIA","05079","BARBOSA","0.005","KILOGRAMO"
"2015-10-14T00:00:00.000","63","QUINDIO","63001","ARMENIA","0.015","KILOGRAMO"
"2015-10-13T00:00:00.000","76","VALLE DEL CAUCA","76001","CALI","0.002","KILOGRAMO"
"2015-10-13T00:00:00.000","63","QUINDIO","63001","ARMENIA","0.013","KILOGRAMO"
"2015-10-12T00:00:00.000","76","VALLE DEL CAUCA","76736","SEVILLA","0.004","KILOGRAMO"
"2015-10-12T00:00:00.000","19","CAUCA","19698","SANTANDER DE QUILICHAO","0.029","KILOGRAMO"
"2015-10-11T00:00:00.000","76","VALLE DEL CAUCA","76147","CARTAGO","0.003","KILOGRAMO"
"2015-10-11T00:00:00.000","05","ANTIOQUIA","05001","MEDELLIN","0.002","KILOGRAMO"
"2015-10-10T00:00:00.000","05","ANTIOQUIA","05079","BARBOSA","0.003","KILOGRAMO"
"2015-10-10T00:00:00.000","76","VALLE DEL CAUCA","76001","CALI","0.001","KILOGRAMO"
"2015-10-10T00:00:00.000","76","VALLE DEL CAUCA","76670","SAN PEDRO","8.685","KILOGRAMO"
"2015-10-09T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","0.03","KILOGRAMO"
"2015-10-06T00:00:00.000","05","ANTIOQUIA","05001","MEDELLIN","0.002","KILOGRAMO"
"2015-10-05T00:00:00.000","76","VALLE DEL CAUCA","76736","SEVILLA","0.006","KILOGRAMO"
"2015-10-05T00:00:00.000","76","VALLE DEL CAUCA","76001","CALI","0.002","KILOGRAMO"
"2015-10-04T00:00:00.000","05","ANTIOQUIA","05001","MEDELLIN","0.015","KILOGRAMO"
"2015-10-04T00:00:00.000","08","ATLANTICO","08001","BARRANQUILLA","0.017","KILOGRAMO"
"2015-10-04T00:00:00.000","76","VALLE DEL CAUCA","76147","CARTAGO","0.005","KILOGRAMO"
"2015-10-04T00:00:00.000","66","RISARALDA","66001","PEREIRA","4.2","KILOGRAMO"
"2015-10-03T00:00:00.000","08","ATLANTICO","08001","BARRANQUILLA","0.006","KILOGRAMO"
"2015-10-03T00:00:00.000","11","BOGOTA D.C.","11001","BOGOTA D.C.","0.001","KILOGRAMO"
"2015-10-02T00:00:00.000","08","ATLANTICO","08001","BARRANQUILLA","0.003","KILOGRAMO"
"2015-10-01T00:00:00.000","08","ATLANTICO","08001","BARRANQUILLA","0.006","KILOGRAMO"
"2015-10-01T00:00:00.000","76","VALLE DEL CAUCA","76622","ROLDANILLO","0.003","KILOGRAMO"
"2015-09-30T00:00:00.000","20","CESAR","20175","CHIMICHAGUA","0.007","KILOGRAMO"
"2015-09-30T00:00:00.000","19","CAUCA","19698","SANTANDER DE QUILICHAO","0.003","KILOGRAMO"
"2015-09-30T00:00:00.000","76","VALLE DEL CAUCA","76736","SEVILLA","0.004","KILOGRAMO"
"2015-09-30T00:00:00.000","05","ANTIOQUIA","05001","MEDELLIN","0.037","KILOGRAMO"
"2015-09-30T00:00:00.000","66","RISARALDA","66088","BELEN DE UMBRIA","0.001","KILOGRAMO"
"2015-09-29T00:00:00.000","08","ATLANTICO","08001","BARRANQUILLA","0.234","KILOGRAMO"
"2015-09-28T00:00:00.000","08","ATLANTICO","08001","BARRANQUILLA","0.008","KILOGRAMO"
"2015-09-28T00:00:00.000","08","ATLANTICO","08421","LURUACO","0.001","KILOGRAMO"
"2015-09-27T00:00:00.000","76","VALLE DEL CAUCA","76622","ROLDANILLO","0.001","KILOGRAMO"
"2015-09-26T00:00:00.000","52","NARIÑO","52356","IPIALES","4.306","KILOGRAMO"
"2015-09-26T00:00:00.000","19","CAUCA","19698","SANTANDER DE QUILICHAO","0.012","KILOGRAMO"
"2015-09-26T00:00:00.000","76","VALLE DEL CAUCA","76497","OBANDO","0.002","KILOGRAMO"
"2015-09-25T00:00:00.000","08","ATLANTICO","08001","BARRANQUILLA","0.014","KILOGRAMO"
"2015-09-25T00:00:00.000","76","VALLE DEL CAUCA","76001","CALI","0.003","KILOGRAMO"
"2015-09-25T00:00:00.000","54","NORTE DE SANTANDER","54001","CUCUTA","0.05","KILOGRAMO"
"2015-09-24T00:00:00.000","76","VALLE DEL CAUCA","76001","CALI","0.002","KILOGRAMO"
"2015-09-23T00:00:00.000","76","VALLE DEL CAUCA","76001","CALI","0.003","KILOGRAMO"
"2015-09-23T00:00:00.000","05","ANTIOQUIA","05380","LA ESTRELLA","0.001","KILOGRAMO"
"2015-09-21T00:00:00.000","05","ANTIOQUIA","05376","LA CEJA","0.005","KILOGRAMO"
"2015-09-21T00:00:00.000","11","BOGOTA D.C.","11001","BOGOTA D.C.","1.143","KILOGRAMO"
"2015-09-21T00:00:00.000","76","VALLE DEL CAUCA","76001","CALI","0.002","KILOGRAMO"
"2015-09-20T00:00:00.000","05","ANTIOQUIA","05120","CACERES","0.105","KILOGRAMO"
"2015-09-18T00:00:00.000","76","VALLE DEL CAUCA","76670","SAN PEDRO","0.73","KILOGRAMO"
"2015-09-18T00:00:00.000","54","NORTE DE SANTANDER","54001","CUCUTA","0.005","KILOGRAMO"
"2015-09-18T00:00:00.000","63","QUINDIO","63001","ARMENIA","0.017","KILOGRAMO"
"2015-09-17T00:00:00.000","63","QUINDIO","63001","ARMENIA","0.014","KILOGRAMO"
"2015-09-17T00:00:00.000","66","RISARALDA","66001","PEREIRA","0.75","KILOGRAMO"
"2015-09-17T00:00:00.000","08","ATLANTICO","08634","SABANAGRANDE","0.002","KILOGRAMO"
"2015-09-17T00:00:00.000","11","BOGOTA D.C.","11001","BOGOTA D.C.","3.5","KILOGRAMO"
"2015-09-15T00:00:00.000","76","VALLE DEL CAUCA","76001","CALI","0.002","KILOGRAMO"
"2015-09-14T00:00:00.000","66","RISARALDA","66001","PEREIRA","1.143","KILOGRAMO"
"2015-09-14T00:00:00.000","73","TOLIMA","73168","CHAPARRAL","0.005","KILOGRAMO"
"2015-09-12T00:00:00.000","52","NARIÑO","52356","IPIALES","9.726","KILOGRAMO"
"2015-09-11T00:00:00.000","76","VALLE DEL CAUCA","76233","DAGUA","0.006","KILOGRAMO"
"2015-09-10T00:00:00.000","05","ANTIOQUIA","05001","MEDELLIN","0.048","KILOGRAMO"
"2015-09-10T00:00:00.000","54","NORTE DE SANTANDER","54001","CUCUTA","0.005","KILOGRAMO"
"2015-09-09T00:00:00.000","54","NORTE DE SANTANDER","54001","CUCUTA","0.001","KILOGRAMO"
"2015-09-08T00:00:00.000","66","RISARALDA","66001","PEREIRA","0.001","KILOGRAMO"
"2015-09-08T00:00:00.000","76","VALLE DEL CAUCA","76233","DAGUA","0.004","KILOGRAMO"
"2015-09-07T00:00:00.000","20","CESAR","20032","ASTREA","0.005","KILOGRAMO"
"2015-09-07T00:00:00.000","54","NORTE DE SANTANDER","54001","CUCUTA","0.002","KILOGRAMO"
"2015-09-06T00:00:00.000","76","VALLE DEL CAUCA","76147","CARTAGO","0.004","KILOGRAMO"
"2015-09-04T00:00:00.000","54","NORTE DE SANTANDER","54001","CUCUTA","0.004","KILOGRAMO"
"2015-09-04T00:00:00.000","11","BOGOTA D.C.","11001","BOGOTA D.C.","0.4","KILOGRAMO"
"2015-09-02T00:00:00.000","05","ANTIOQUIA","05001","MEDELLIN","0.035","KILOGRAMO"
"2015-09-01T00:00:00.000","54","NORTE DE SANTANDER","54001","CUCUTA","0.002","KILOGRAMO"
"2015-08-31T00:00:00.000","08","ATLANTICO","08001","BARRANQUILLA","0.015","KILOGRAMO"
"2015-08-30T00:00:00.000","11","BOGOTA D.C.","11001","BOGOTA D.C.","1.688","KILOGRAMO"
"2015-08-29T00:00:00.000","52","NARIÑO","52356","IPIALES","0.624","KILOGRAMO"
"2015-08-29T00:00:00.000","08","ATLANTICO","08001","BARRANQUILLA","0.002","KILOGRAMO"
"2015-08-29T00:00:00.000","76","VALLE DEL CAUCA","76109","BUENAVENTURA","7","KILOGRAMO"
"2015-08-29T00:00:00.000","76","VALLE DEL CAUCA","76147","CARTAGO","0.002","KILOGRAMO"
"2015-08-28T00:00:00.000","54","NORTE DE SANTANDER","54001","CUCUTA","0.004","KILOGRAMO"
"2015-08-28T00:00:00.000","76","VALLE DEL CAUCA","76001","CALI","0.008","KILOGRAMO"
"2015-08-27T00:00:00.000","76","VALLE DEL CAUCA","76834","TULUA","0.001","KILOGRAMO"
"2015-08-27T00:00:00.000","19","CAUCA","19698","SANTANDER DE QUILICHAO","0.568","KILOGRAMO"
"2015-08-27T00:00:00.000","54","NORTE DE SANTANDER","54001","CUCUTA","0.005","KILOGRAMO"
"2015-08-26T00:00:00.000","54","NORTE DE SANTANDER","54001","CUCUTA","0.003","KILOGRAMO"
"2015-08-25T00:00:00.000","54","NORTE DE SANTANDER","54001","CUCUTA","0.001","KILOGRAMO"
"2015-08-24T00:00:00.000","76","VALLE DEL CAUCA","76147","CARTAGO","0.001","KILOGRAMO"
"2015-08-24T00:00:00.000","52","NARIÑO","52354","IMUES","6.844","KILOGRAMO"
"2015-08-23T00:00:00.000","05","ANTIOQUIA","05190","CISNEROS","0.15","KILOGRAMO"
"2015-08-23T00:00:00.000","63","QUINDIO","63001","ARMENIA","0.005","KILOGRAMO"
"2015-08-23T00:00:00.000","76","VALLE DEL CAUCA","76147","CARTAGO","0.01","KILOGRAMO"
"2015-08-22T00:00:00.000","76","VALLE DEL CAUCA","76147","CARTAGO","0.002","KILOGRAMO"
"2015-08-22T00:00:00.000","76","VALLE DEL CAUCA","76233","DAGUA","0.002","KILOGRAMO"
"2015-08-21T00:00:00.000","76","VALLE DEL CAUCA","76890","YOTOCO","16.694","KILOGRAMO"
"2015-08-21T00:00:00.000","76","VALLE DEL CAUCA","76001","CALI","0.002","KILOGRAMO"
"2015-08-21T00:00:00.000","76","VALLE DEL CAUCA","76147","CARTAGO","0.001","KILOGRAMO"
"2015-08-21T00:00:00.000","11","BOGOTA D.C.","11001","BOGOTA D.C.","0.161","KILOGRAMO"
"2015-08-18T00:00:00.000","54","NORTE DE SANTANDER","54001","CUCUTA","0.005","KILOGRAMO"
"2015-08-17T00:00:00.000","76","VALLE DEL CAUCA","76001","CALI","0.004","KILOGRAMO"
"2015-08-17T00:00:00.000","54","NORTE DE SANTANDER","54001","CUCUTA","0.001","KILOGRAMO"
"2015-08-16T00:00:00.000","63","QUINDIO","63001","ARMENIA","0.002","KILOGRAMO"
"2015-08-16T00:00:00.000","19","CAUCA","19698","SANTANDER DE QUILICHAO","0.028","KILOGRAMO"
"2015-08-15T00:00:00.000","08","ATLANTICO","08001","BARRANQUILLA","0.082","KILOGRAMO"
"2015-08-15T00:00:00.000","05","ANTIOQUIA","05893","YONDO","0.003","KILOGRAMO"
"2015-08-14T00:00:00.000","08","ATLANTICO","08001","BARRANQUILLA","0.005","KILOGRAMO"
"2015-08-14T00:00:00.000","76","VALLE DEL CAUCA","76001","CALI","0.001","KILOGRAMO"
"2015-08-14T00:00:00.000","66","RISARALDA","66594","QUINCHIA","0.001","KILOGRAMO"
"2015-08-13T00:00:00.000","19","CAUCA","19845","VILLA RICA","0.001","KILOGRAMO"
"2015-08-12T00:00:00.000","52","NARIÑO","52110","BUESACO","3.492","KILOGRAMO"
"2015-08-12T00:00:00.000","11","BOGOTA D.C.","11001","BOGOTA D.C.","0.203","KILOGRAMO"
"2015-08-11T00:00:00.000","76","VALLE DEL CAUCA","76834","TULUA","0.01","KILOGRAMO"
"2015-08-11T00:00:00.000","05","ANTIOQUIA","05190","CISNEROS","0.1","KILOGRAMO"
"2015-08-11T00:00:00.000","81","ARAUCA","81001","ARAUCA","0.046","KILOGRAMO"
"2015-08-08T00:00:00.000","08","ATLANTICO","08001","BARRANQUILLA","0.005","KILOGRAMO"
"2015-08-07T00:00:00.000","08","ATLANTICO","08001","BARRANQUILLA","0.175","KILOGRAMO"
"2015-08-06T00:00:00.000","76","VALLE DEL CAUCA","76246","EL CAIRO","0.003","KILOGRAMO"
"2015-08-06T00:00:00.000","76","VALLE DEL CAUCA","76111","GUADALAJARA DE BUGA","0.002","KILOGRAMO"
"2015-08-06T00:00:00.000","76","VALLE DEL CAUCA","76834","TULUA","0.005","KILOGRAMO"
"2015-08-05T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","0.005","KILOGRAMO"
"2015-08-04T00:00:00.000","76","VALLE DEL CAUCA","76233","DAGUA","0.004","KILOGRAMO"
"2015-08-04T00:00:00.000","76","VALLE DEL CAUCA","76246","EL CAIRO","0.001","KILOGRAMO"
"2015-08-03T00:00:00.000","19","CAUCA","19698","SANTANDER DE QUILICHAO","0.085","KILOGRAMO"
"2015-08-03T00:00:00.000","76","VALLE DEL CAUCA","76834","TULUA","0.001","KILOGRAMO"
"2015-08-02T00:00:00.000","05","ANTIOQUIA","05001","MEDELLIN","0.104","KILOGRAMO"
"2015-08-01T00:00:00.000","76","VALLE DEL CAUCA","76147","CARTAGO","0.002","KILOGRAMO"
"2015-08-01T00:00:00.000","76","VALLE DEL CAUCA","76246","EL CAIRO","0.003","KILOGRAMO"
"2015-08-01T00:00:00.000","63","QUINDIO","63001","ARMENIA","0.101","KILOGRAMO"
"2015-08-01T00:00:00.000","76","VALLE DEL CAUCA","76001","CALI","0.003","KILOGRAMO"
"2015-08-01T00:00:00.000","52","NARIÑO","52240","CHACHAGÜI","0.025","KILOGRAMO"
"2015-07-31T00:00:00.000","20","CESAR","20032","ASTREA","0.005","KILOGRAMO"
"2015-07-31T00:00:00.000","08","ATLANTICO","08001","BARRANQUILLA","0.072","KILOGRAMO"
"2015-07-30T00:00:00.000","05","ANTIOQUIA","05360","ITAGUI","0.022","KILOGRAMO"
"2015-07-29T00:00:00.000","76","VALLE DEL CAUCA","76001","CALI","0.003","KILOGRAMO"
"2015-07-27T00:00:00.000","76","VALLE DEL CAUCA","76001","CALI","0.004","KILOGRAMO"
"2015-07-26T00:00:00.000","76","VALLE DEL CAUCA","76111","GUADALAJARA DE BUGA","0.002","KILOGRAMO"
"2015-07-25T00:00:00.000","76","VALLE DEL CAUCA","76111","GUADALAJARA DE BUGA","0.002","KILOGRAMO"
"2015-07-24T00:00:00.000","63","QUINDIO","63690","SALENTO","0.035","KILOGRAMO"
"2015-07-23T00:00:00.000","08","ATLANTICO","08001","BARRANQUILLA","0.004","KILOGRAMO"
"2015-07-23T00:00:00.000","76","VALLE DEL CAUCA","76001","CALI","0.004","KILOGRAMO"
"2015-07-23T00:00:00.000","08","ATLANTICO","08758","SOLEDAD","0.001","KILOGRAMO"
"2015-07-22T00:00:00.000","08","ATLANTICO","08573","PUERTO COLOMBIA","0.015","KILOGRAMO"
"2015-07-21T00:00:00.000","76","VALLE DEL CAUCA","76001","CALI","0.001","KILOGRAMO"
